Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure_Years,Performance_Level
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,2022-04-24,103492.91,frank.brown@example.com,-2407333372,Poor,0,Sales,California,4.19,1
EMP1714,Frank,Garcia,30.0,Admin-Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,-2043097767,Excellent,0,Admin,Illinois,5.31,4
EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,-8936289695,Poor,1,Finance,Florida,6.51,1
EMP1716,Alice,Williams,30.0,Admin-California,Active,2021-09-07,118907.61,alice.williams@example.com,-4546553584,Excellent,1,Admin,California,4.82,4
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,2022-11-13,88942.62,frank.brown@example.com,-1253892186,Average,0,DevOps,California,3.64,2
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,-8519358373,Average,0,Cloud Tech,Florida,5.63,2
EMP1719,David,Brown,30.0,HR-California,Active,2023-03-14,77985.88,david.brown@example.com,-9079779611,Average,1,HR,California,3.31,2
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,-878057214,Poor,0,Finance,New York,1.88,1
EMP1721,Bob,Williams,30.0,DevOps-California,Active,2024-02-05,106583.88,bob.williams@example.com,-1494097625,Good,1,DevOps,California,2.41,3
EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,-3748453985,Good,1,HR,Florida,1.64,3
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,2020-03-25,72352.16,alice.smith@example.com,-2895090590,Average,1,Cloud Tech,California,6.28,2
EMP1724,Frank,Smith,30.0,DevOps-New York,Active,2020-04-13,97154.47,frank.smith@example.com,-1918623391,Good,1,DevOps,New York,6.22,3
EMP1725,Heidi,Jones,30.0,Sales-Illinois,Active,2021-03-30,80235.5,heidi.jones@example.com,-2071511695,Good,0,Sales,Illinois,5.26,3
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,-6672521451,Poor,0,HR,Texas,3.3,1
EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,-6471246334,Excellent,1,Finance,Illinois,2.17,4
EMP1728,Heidi,Jones,30.0,Admin-Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,-1571840907,Average,1,Admin,Florida,2.85,2
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,2021-10-24,97931.66,david.brown@example.com,-512080055,Average,1,Cloud Tech,California,4.69,2
EMP1730,Bob,Williams,40.0,Finance-California,Inactive,2021-01-25,72451.69,bob.williams@example.com,-4099512396,Poor,1,Finance,California,5.44,1
EMP1731,Alice,Smith,35.0,Admin-California,Pending,2024-08-09,119311.14,alice.smith@example.com,-2835129591,Poor,1,Admin,California,1.9,1
EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,2023-11-04,76167.46,charlie.smith@example.com,-7282709080,Good,0,Cloud Tech,New York,2.66,3
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,-4415298216,Average,0,DevOps,Texas,3.03,2
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,-3929578670,Excellent,0,HR,Nevada,4.8,4
EMP1735,David,Williams,30.0,Admin-New York,Pending,2022-12-07,102524.86,david.williams@example.com,-8153523735,Poor,0,Admin,New York,3.57,1
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,-507918157,Excellent,1,Finance,Illinois,3.55,4
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,-9988683451,Excellent,1,DevOps,Illinois,6.21,4
EMP1738,Bob,Jones,40.0,DevOps-California,Pending,2024-10-11,113900.81,bob.jones@example.com,-7346666169,Average,1,DevOps,California,1.73,2
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,-7158796473,Average,1,HR,Nevada,5.21,2
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,-803149981,Poor,1,Finance,Illinois,6.01,1
EMP1741,Heidi,Miller,30.0,DevOps-Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,-5080046357,Average,0,DevOps,Texas,5.12,2
EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,-688285030,Average,1,DevOps,New York,4.56,2
EMP1743,Eva,Jones,30.0,Sales-California,Active,2023-07-05,68037.56,eva.jones@example.com,-7235137398,Average,0,Sales,California,3.0,2
EMP1744,Alice,Williams,30.0,HR-New York,Active,2021-11-30,112802.27,alice.williams@example.com,-63140351,Excellent,0,HR,New York,4.59,4
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,-6356022938,Poor,0,Sales,Nevada,1.61,1
EMP1746,David,Williams,30.0,Admin-Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,-4694346065,Good,0,Admin,Florida,3.11,3
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,-6437490606,Excellent,1,Sales,Illinois,2.02,4
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,-2311127127,Average,0,Admin,Nevada,5.62,2
EMP1749,Bob,Johnson,30.0,HR-New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,-5246484493,Excellent,0,HR,New York,6.34,4
EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,-1163187327,Average,0,HR,Florida,1.9,2
EMP1751,Eva,Jones,30.0,Admin-Texas,Active,2021-01-13,51833.88,eva.jones@example.com,-771130620,Average,1,Admin,Texas,5.47,2
EMP1752,Eva,Johnson,30.0,Sales-Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,-1369572789,Excellent,1,Sales,Illinois,3.16,4
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,-8335090253,Poor,1,DevOps,Florida,3.69,1
EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,-2573066247,Average,0,Finance,Florida,5.74,2
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2024-02-29,96993.74,grace.miller@example.com,-1323570712,Poor,0,HR,Florida,2.34,1
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,-9848228500,Good,1,Admin,Florida,3.76,3
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2024-02-14,107703.0,david.williams@example.com,-1688092549,Average,0,Finance,Texas,2.38,2
EMP1758,Grace,Smith,30.0,DevOps-Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,-2130609068,Poor,1,DevOps,Illinois,3.5,1
EMP1759,Alice,Davis,30.0,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,-1309810795,Poor,1,Cloud Tech,Florida,1.87,1
EMP1760,David,Brown,30.0,Sales-Florida,Pending,2020-03-21,89039.07,david.brown@example.com,-4967379456,Good,0,Sales,Florida,6.29,3
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,-7278532425,Poor,0,HR,Florida,1.55,1
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,2020-04-21,98296.71,heidi.jones@example.com,-4250642075,Poor,0,Finance,California,6.2,1
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,-8362536666,Good,0,Cloud Tech,Nevada,5.87,3
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2020-02-21,62521.5,charlie.jones@example.com,-7767555627,Average,1,Finance,California,6.37,2
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,2023-11-17,95400.35,david.williams@example.com,-3333939577,Poor,1,Cloud Tech,California,2.63,1
EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,-6543627186,Poor,1,Cloud Tech,Texas,3.99,1
EMP1767,Grace,Garcia,30.0,Sales-New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,-4960335825,Poor,1,Sales,New York,3.42,1
EMP1768,Frank,Brown,30.0,DevOps-New York,Active,2024-11-14,60122.52,frank.brown@example.com,-8627036923,Excellent,1,DevOps,New York,1.63,4
EMP1769,Alice,Smith,40.0,HR-California,Pending,2024-04-23,117267.63,alice.smith@example.com,-9269326572,Good,0,HR,California,2.2,3
EMP1771,Heidi,Jones,40.0,Sales-Texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,-5155322,Good,1,Sales,Texas,1.56,3
EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,2023-05-16,92007.15,heidi.smith@example.com,-4159597751,Average,1,Finance,Florida,3.13,2
EMP1773,Eva,Brown,30.0,DevOps-Illinois,Active,2020-04-10,62938.8,eva.brown@example.com,-4418222617,Average,0,DevOps,Illinois,6.23,2
EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,-9628874311,Poor,0,Admin,Texas,3.27,1
EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,2020-11-26,97046.33,bob.jones@example.com,-7102676719,Good,0,Cloud Tech,Florida,5.6,3
EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,-9579927078,Average,0,DevOps,Illinois,6.31,2
EMP1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,-5515122945,Good,1,Cloud Tech,Florida,6.14,3
EMP1778,Eva,Garcia,35.0,Sales-Florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,-2135415969,Average,1,Sales,Florida,5.33,2
EMP1779,Bob,Williams,30.0,DevOps-Nevada,Pending,2020-06-28,83856.41,bob.williams@example.com,-9962543847,Excellent,0,DevOps,Nevada,6.02,4
EMP1780,Eva,Smith,40.0,Sales-California,Inactive,2022-12-12,90259.99,eva.smith@example.com,-752034475,Average,0,Sales,California,3.56,2
EMP1781,Charlie,Williams,30.0,Sales-Florida,Pending,2024-02-02,94230.03,charlie.williams@example.com,-5047158028,Excellent,1,Sales,Florida,2.42,4
EMP1782,Charlie,Garcia,30.0,Admin-Nevada,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,-904637659,Average,1,Admin,Nevada,5.42,2
EMP1783,Bob,Brown,30.0,Sales-Florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,-4655866524,Poor,0,Sales,Florida,6.25,1
EMP1784,David,Johnson,25.0,DevOps-New York,Pending,2021-07-30,67809.23,david.johnson@example.com,-4837441714,Excellent,0,DevOps,New York,4.93,4
EMP1785,Eva,Smith,30.0,Sales-California,Active,2020-08-21,98008.51,eva.smith@example.com,-8102131250,Average,0,Sales,California,5.87,2
EMP1786,Alice,Davis,30.0,Admin-California,Inactive,2023-10-09,83537.58,alice.davis@example.com,-2931100590,Poor,0,Admin,California,2.74,1
EMP1787,Alice,Garcia,30.0,Finance-New York,Pending,2022-08-01,112444.08,alice.garcia@example.com,-2975191022,Excellent,1,Finance,New York,3.92,4
EMP1788,Frank,Garcia,40.0,Finance-Nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,-1211063300,Poor,1,Finance,Nevada,1.82,1
EMP1789,Frank,Davis,30.0,Sales-Texas,Active,2023-03-28,97984.53,frank.davis@example.com,-6583737926,Good,1,Sales,Texas,3.27,3
EMP1790,Frank,Miller,25.0,Admin-California,Active,2021-11-25,118853.31,frank.miller@example.com,-4907280122,Good,0,Admin,California,4.61,3
EMP1791,Charlie,Garcia,30.0,Sales-Florida,Active,2023-05-03,58179.12,charlie.garcia@example.com,-4289311324,Excellent,0,Sales,Florida,3.17,4
EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,-3269496842,Average,1,DevOps,Texas,4.19,2
EMP1793,Frank,Brown,40.0,HR-New York,Pending,2021-09-11,62250.89,frank.brown@example.com,-6453804420,Excellent,1,HR,New York,4.81,4
EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2020-02-21,105931.77,alice.smith@example.com,-175096169,Poor,1,Cloud Tech,Florida,6.37,1
EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,-1595919456,Average,1,HR,Florida,1.61,2
EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,-5757475832,Good,0,Sales,Nevada,5.36,3
EMP1797,Bob,Davis,25.0,HR-Texas,Pending,2024-10-02,91600.13,bob.davis@example.com,-9205677566,Average,1,HR,Texas,1.75,2
EMP1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,-7722660255,Good,1,Cloud Tech,Illinois,2.33,3
EMP1799,Eva,Williams,30.0,HR-New York,Active,2021-08-09,69365.47,eva.williams@example.com,-2650622922,Average,1,HR,New York,4.9,2
EMP1800,Heidi,Smith,25.0,HR-New York,Active,2021-07-14,58012.23,heidi.smith@example.com,-1067245306,Average,1,HR,New York,4.97,2
EMP1801,Bob,Miller,30.0,Sales-California,Pending,2021-10-14,68973.65,bob.miller@example.com,-6248433796,Average,1,Sales,California,4.72,2
EMP1802,Eva,Smith,30.0,Admin-New York,Active,2021-09-29,92928.4,eva.smith@example.com,-6627051156,Poor,1,Admin,New York,4.76,1
EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,-9423873669,Poor,1,Admin,Texas,2.72,1
EMP1804,Bob,Miller,40.0,Finance-New York,Pending,2023-05-05,112389.31,bob.miller@example.com,-4254969191,Excellent,0,Finance,New York,3.16,4
EMP1805,Heidi,Brown,30.0,HR-California,Inactive,2024-08-01,63870.3,heidi.brown@example.com,-8455259709,Excellent,0,HR,California,1.92,4
EMP1806,Bob,Garcia,40.0,Sales-New York,Active,2024-07-22,106164.53,bob.garcia@example.com,-7563353573,Good,0,Sales,New York,1.95,3
EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,-8595325938,Poor,0,HR,Nevada,2.52,1
EMP1808,David,Miller,30.0,Sales-California,Inactive,2022-03-13,62834.72,david.miller@example.com,-9337970580,Good,1,Sales,California,4.31,3
EMP1809,Frank,Jones,35.0,Finance-Florida,Active,2020-05-13,83273.41,frank.jones@example.com,-6295187793,Excellent,0,Finance,Florida,6.14,4
EMP1810,Heidi,Williams,30.0,HR-California,Pending,2023-03-22,58917.58,heidi.williams@example.com,-1763425072,Good,0,HR,California,3.29,3
EMP1811,Bob,Williams,35.0,Sales-Nevada,Active,2024-06-10,71148.27,bob.williams@example.com,-3055978244,Excellent,1,Sales,Nevada,2.06,4
EMP1812,Grace,Smith,30.0,Sales-New York,Pending,2020-11-21,118172.42,grace.smith@example.com,-7598339913,Poor,1,Sales,New York,5.62,1
EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,-388436603,Average,0,DevOps,Illinois,2.11,2
EMP1814,Frank,Brown,30.0,DevOps-New York,Active,2023-09-19,96872.36,frank.brown@example.com,-4324006156,Poor,0,DevOps,New York,2.79,1
EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,-2768297513,Good,1,Sales,Illinois,4.68,3
EMP1816,Charlie,Smith,35.0,Finance-Texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,-7439742924,Good,0,Finance,Texas,5.9,3
EMP1817,Grace,Williams,35.0,Finance-Nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,-105875255,Poor,1,Finance,Nevada,6.16,1
EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,2022-12-24,70405.23,alice.brown@example.com,-8065625903,Poor,1,DevOps,New York,3.53,1
EMP1819,Heidi,Smith,30.0,Admin-Nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,-5990802710,Excellent,1,Admin,Nevada,4.83,4
EMP1820,Eva,Davis,40.0,DevOps-California,Active,2023-04-08,50568.35,eva.davis@example.com,-2218231554,Good,1,DevOps,California,3.24,3
EMP1822,Frank,Miller,25.0,HR-Texas,Active,2022-06-03,99155.53,frank.miller@example.com,-6281372142,Poor,1,HR,Texas,4.08,1
EMP1823,Frank,Davis,40.0,Finance-Florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,-3080037002,Average,1,Finance,Florida,3.45,2
EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,-3228556607,Good,0,Sales,Florida,1.8,3
EMP1825,Charlie,Brown,30.0,Cloud Tech-Texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,-4706810389,Average,1,Cloud Tech,Texas,6.42,2
EMP1826,Grace,Williams,30.0,Cloud Tech-New York,Pending,2024-07-08,79109.88,grace.williams@example.com,-3397051957,Poor,0,Cloud Tech,New York,1.99,1
EMP1827,Grace,Johnson,30.0,Admin-Florida,Pending,2022-05-18,88643.5,grace.johnson@example.com,-2632809447,Poor,0,Admin,Florida,4.13,1
EMP1828,Frank,Davis,30.0,Admin-Florida,Pending,2020-01-16,90455.7,frank.davis@example.com,-5862394534,Excellent,0,Admin,Florida,6.46,4
EMP1829,David,Garcia,30.0,HR-Florida,Pending,2023-03-26,75687.9,david.garcia@example.com,-4614707985,Good,1,HR,Florida,3.27,3
EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,-3210613393,Average,0,Cloud Tech,Illinois,2.63,2
EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,2024-12-27,92704.94,eva.jones@example.com,-3945703942,Excellent,0,Sales,Texas,1.52,4
EMP1832,Bob,Williams,30.0,Sales-California,Pending,2020-04-18,113250.97,bob.williams@example.com,-8040325375,Good,1,Sales,California,6.21,3
EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,-5769277893,Excellent,0,Finance,Illinois,3.29,4
EMP1834,Eva,Smith,35.0,Admin-Texas,Pending,2023-05-08,102459.77,eva.smith@example.com,-3191009003,Poor,0,Admin,Texas,3.16,1
EMP1835,Eva,Brown,25.0,DevOps-Florida,Pending,2020-12-12,90100.2,eva.brown@example.com,-476921052,Good,0,DevOps,Florida,5.56,3
EMP1836,Eva,Williams,30.0,Cloud Tech-California,Inactive,2020-06-17,58877.49,eva.williams@example.com,-3651460400,Excellent,0,Cloud Tech,California,6.05,4
EMP1838,Bob,Brown,30.0,Admin-Illinois,Pending,2020-11-05,96140.89,bob.brown@example.com,-1137984408,Average,1,Admin,Illinois,5.66,2
EMP1839,Charlie,Jones,35.0,DevOps-New York,Inactive,2021-01-05,105956.04,charlie.jones@example.com,-7123166006,Excellent,0,DevOps,New York,5.49,4
EMP1840,Frank,Davis,25.0,Admin-Illinois,Active,2024-09-11,84716.38,frank.davis@example.com,-6762090143,Good,0,Admin,Illinois,1.81,3
EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,-7340433699,Good,1,DevOps,Florida,2.93,3
EMP1842,Frank,Smith,25.0,DevOps-California,Active,2020-04-17,61732.03,frank.smith@example.com,-9687304518,Average,1,DevOps,California,6.21,2
EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2022-02-16,97845.7,eva.davis@example.com,-5778255881,Good,1,DevOps,Illinois,4.38,3
EMP1844,Eva,Jones,30.0,Sales-Florida,Active,2021-08-14,114905.58,eva.jones@example.com,-5562965753,Poor,0,Sales,Florida,4.89,1
EMP1845,Frank,Jones,30.0,DevOps-Texas,Active,2022-12-24,94619.69,frank.jones@example.com,-2786561941,Good,1,DevOps,Texas,3.53,3
EMP1846,Grace,Johnson,30.0,DevOps-California,Inactive,2021-07-07,68696.15,grace.johnson@example.com,-5577820581,Good,0,DevOps,California,4.99,3
EMP1847,Grace,Johnson,40.0,DevOps-Nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,-9582923615,Excellent,0,DevOps,Nevada,2.39,4
EMP1848,Frank,Davis,30.0,HR-Illinois,Active,2023-10-09,50593.33,frank.davis@example.com,-1880819047,Excellent,1,HR,Illinois,2.74,4
EMP1849,Grace,Miller,25.0,Sales-Texas,Pending,2022-07-02,74606.15,grace.miller@example.com,-2357155867,Good,1,Sales,Texas,4.01,3
EMP1850,Eva,Davis,30.0,Cloud Tech-Texas,Pending,2020-07-07,53981.73,eva.davis@example.com,-6395613722,Average,0,Cloud Tech,Texas,5.99,2
EMP1851,David,Johnson,30.0,DevOps-Texas,Pending,2020-09-02,56047.05,david.johnson@example.com,-817214363,Excellent,1,DevOps,Texas,5.83,4
EMP1852,Grace,Jones,30.0,Admin-Texas,Pending,2021-01-12,67733.5,grace.jones@example.com,-3813000412,Average,0,Admin,Texas,5.47,2
EMP1853,Bob,Williams,40.0,HR-Florida,Pending,2023-09-29,103891.64,bob.williams@example.com,-2114716559,Good,1,HR,Florida,2.76,3
EMP1854,Charlie,Davis,25.0,HR-Texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,-9456534698,Good,1,HR,Texas,4.33,3
EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,-7990707549,Poor,1,Finance,Texas,5.38,1
EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,-4768169956,Excellent,0,Admin,Illinois,5.28,4
EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,2020-05-24,89994.12,heidi.williams@example.com,-607174810,Good,1,Cloud Tech,Texas,6.11,3
EMP1858,Heidi,Johnson,25.0,Finance-New York,Pending,2023-08-04,50060.73,heidi.johnson@example.com,-3176539704,Poor,0,Finance,New York,2.92,1
EMP1859,Grace,Davis,35.0,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.davis@example.com,-4873961028,Excellent,0,Admin,Nevada,4.31,4
EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,2024-05-18,106859.3,heidi.brown@example.com,-871827495,Good,0,Finance,Florida,2.13,3
EMP1861,David,Smith,25.0,Finance-Nevada,Inactive,2020-09-05,89707.07,david.smith@example.com,-8049187273,Good,0,Finance,Nevada,5.83,3
EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,2020-04-23,94259.08,frank.johnson@example.com,-2049561212,Excellent,1,DevOps,California,6.2,4
EMP1863,Bob,Johnson,35.0,Sales-California,Active,2024-09-18,82174.75,bob.johnson@example.com,-7730626041,Excellent,0,Sales,California,1.79,4
EMP1864,David,Brown,30.0,Sales-Texas,Inactive,2023-09-15,63370.22,david.brown@example.com,-3597371121,Excellent,0,Sales,Texas,2.8,4
EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,2022-06-15,101472.69,bob.smith@example.com,-2990775607,Good,1,Finance,Texas,4.05,3
EMP1866,David,Jones,25.0,DevOps-Illinois,Active,2022-09-28,77213.73,david.jones@example.com,-5816704685,Good,0,DevOps,Illinois,3.76,3
EMP1867,Eva,Miller,40.0,Sales-Florida,Active,2020-03-16,73749.96,eva.miller@example.com,-1114576831,Poor,1,Sales,Florida,6.3,1
EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,2023-09-28,86618.37,alice.davis@example.com,-1021923784,Average,0,Cloud Tech,New York,2.77,2
EMP1869,Charlie,Miller,30.0,Admin-Texas,Active,2024-02-15,59911.33,charlie.miller@example.com,-8471296179,Excellent,1,Admin,Texas,2.38,4
EMP1870,Heidi,Jones,30.0,Cloud Tech-New York,Pending,2023-08-21,59137.64,heidi.jones@example.com,-3324260507,Good,0,Cloud Tech,New York,2.87,3
EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,2020-12-15,108474.65,alice.garcia@example.com,-184980424,Good,1,Cloud Tech,Florida,5.55,3
EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,2021-03-27,54417.71,bob.johnson@example.com,-3733777311,Excellent,0,Finance,Illinois,5.27,4
EMP1873,Frank,Smith,40.0,HR-Texas,Pending,2023-03-25,88211.94,frank.smith@example.com,-6881228216,Average,0,HR,Texas,3.28,2
EMP1874,David,Johnson,25.0,Sales-New York,Inactive,2020-05-09,58452.18,david.johnson@example.com,-8192365345,Excellent,1,Sales,New York,6.15,4
EMP1875,Grace,Williams,30.0,DevOps-California,Pending,2020-12-03,80706.28,grace.williams@example.com,-605603566,Average,1,DevOps,California,5.58,2
EMP1877,Heidi,Johnson,25.0,Cloud Tech-Texas,Active,2020-07-01,99471.89,heidi.johnson@example.com,-8471690617,Average,1,Cloud Tech,Texas,6.01,2
EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,2020-09-16,64431.22,eva.jones@example.com,-1205464753,Poor,0,DevOps,Florida,5.8,1
EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,2023-11-17,52633.48,heidi.jones@example.com,-8954787697,Good,0,Admin,New York,2.63,3
EMP1880,Heidi,Jones,30.0,Cloud Tech-Nevada,Inactive,2021-12-13,79315.01,heidi.jones@example.com,-9992751757,Poor,1,Cloud Tech,Nevada,4.56,1
EMP1881,David,Miller,25.0,Sales-Texas,Pending,2022-01-11,110391.17,david.miller@example.com,-8914444982,Excellent,0,Sales,Texas,4.48,4
EMP1882,David,Williams,40.0,DevOps-Nevada,Active,2021-07-20,53714.83,david.williams@example.com,-5539354357,Excellent,1,DevOps,Nevada,4.96,4
EMP1883,Charlie,Garcia,40.0,Finance-New York,Active,2023-10-04,114587.11,charlie.garcia@example.com,-6449639242,Excellent,1,Finance,New York,2.75,4
EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,2021-11-15,93177.35,frank.garcia@example.com,-5885379820,Average,0,Admin,Florida,4.63,2
EMP1885,Heidi,Jones,25.0,Cloud Tech-Nevada,Active,2023-01-05,62312.13,heidi.jones@example.com,-4339527535,Good,0,Cloud Tech,Nevada,3.49,3
EMP1886,Heidi,Smith,30.0,Cloud Tech-Texas,Active,2024-01-17,81137.46,heidi.smith@example.com,-7497852490,Excellent,0,Cloud Tech,Texas,2.46,4
EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,2021-04-16,104528.27,grace.miller@example.com,-4168601346,Excellent,0,DevOps,Nevada,5.22,4
EMP1888,Bob,Brown,30.0,DevOps-Florida,Active,2022-02-08,112395.56,bob.brown@example.com,-7894896339,Good,0,DevOps,Florida,4.4,3
EMP1889,Heidi,Smith,25.0,Finance-New York,Active,2023-06-02,81849.36,heidi.smith@example.com,-6791766511,Excellent,0,Finance,New York,3.09,4
EMP1890,Charlie,Davis,40.0,DevOps-New York,Pending,2022-01-04,118288.91,charlie.davis@example.com,-2150014187,Poor,0,DevOps,New York,4.5,1
EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,2021-07-28,59555.1,charlie.davis@example.com,-4216309000,Good,1,DevOps,Illinois,4.93,3
EMP1892,Heidi,Smith,40.0,Admin-California,Active,2024-12-20,70661.31,heidi.smith@example.com,-5944633398,Good,1,Admin,California,1.54,3
